,FD_Name,State,Region,Member_Status,File_Name,Respondent_ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Category1,Transaction_Name,Transaction_Amount,Transaction_Comment
134,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Income,Miscellaneous,Government,156999,
135,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Income,Household,Government,40865,
136,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Income,Household,Government,176856,
137,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Income,Woman Personal,Government,141016,
138,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Income,Household,Petty,84717,
139,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Income,Household,Government,41354,
140,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Income,Gift,Gift,163810,
141,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Expenditure,Miscellaneous,Food,98847,Food
142,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Fixed,Expenditure,Household,Soup,131214,Fresh
143,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Variable,Expenditure,Children,Chin-Chin,124917,
144,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Variable,Expenditure,Children,Baby,26001,
145,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Variable,Expenditure,Household,Ice,174481,Bought
146,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/31/21,BL03-NWAG-Ngaski-WK4,12/31/21,4,Variable,Expenditure,Business,Exercise,44786,
147,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Variable,Expenditure,Household,Bread,163256,Household
148,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Income,Business,Income,2810,
149,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Income,Business,Income,75057,
150,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Woman Personal,Breakfast,23120,
151,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Woman Personal,Lunch,109592,
152,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Household,Dinner,65025,
153,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Children,Pampers,113901,
154,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Income,Gift,Gift,150730,
155,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Miscellaneous,Food,129780,Food
156,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Household,Soup,32558,Fresh
157,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Woman Personal,toiletries,88594,"Detergents,"
158,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Household,firewood,157457,
159,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Woman Personal,breakfast,27370,They
160,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Variable,Expenditure,Health Care,Health,124629,Someone
161,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Variable,Expenditure,Children,School,10006,The
162,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Variable,Expenditure,Gift,Uniforms,120661,Uniforms
163,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Variable,Expenditure,Woman Personal,Shoes,98421,
164,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Variable,Expenditure,Business,Payment,53041,
165,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL03-NWAG-Ngaski-WK2,12/17/21,2,Variable,Expenditure,Gift,Wedding,118792,
166,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Miscellaneous,Government,156419,
167,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Household,Government,152568,
168,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Household,Government,50948,
169,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Woman Personal,Government,101082,
170,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Household,Petty,71288,
171,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Household,Government,9077,
172,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Gift,Gift,114152,
173,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Miscellaneous,Food,89938,Food
174,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Household,Soup,13324,Fresh
175,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Woman Personal,Toiletries,153591,"Detergent,"
176,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Household,firewood,41212,
177,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Woman Personal,breakfast,157289,They
178,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL03-NWAG-Ngaski-WK3,12/24/21,3,Variable,Expenditure,Woman Personal,Transport,137529,Respondent
179,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Miscellaneous,Government,85155,
180,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Business,Trading.,156078,
181,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Fixed,Income,Business,Loan,75746,
182,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Woman Personal,Food,38271,
183,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Woman Personal,shoe,43965,
184,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Woman Personal,savings,30139,WAG
185,Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Household,firewood,14694,
186,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Fixed,Expenditure,Investment,Social,138455,Also
187,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Variable,Expenditure,Business,book,34345,For
188,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Variable,Expenditure,Gift,Gave,126750,
189,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK3,12/24/21,3,Variable,Expenditure,Health Care,Hospital,36150,Gave
190,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL04-WAG-Ngaski-WK2,12/17/21,2,Fixed,Income,Miscellaneous,Government,81395,
191,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL04-WAG-Ngaski-WK2,12/17/21,2,Fixed,Income,Business,Trading.,93788,
192,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL04-WAG-Ngaski-WK2,12/17/21,2,Fixed,Income,Gift,Gift,153973,
193,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL04-WAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Woman Personal,Food,41886,
194,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL04-WAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Children,Break,176672,Children
195,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/17/21,BL04-WAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Woman Personal,Braiding,72814,
196,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL04-WAG-Ngaski-WK2,12/17/21,2,Fixed,Expenditure,Household,firewood,32159,
197,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/17/21,BL04-WAG-Ngaski-WK2,12/17/21,2,Variable,Expenditure,Gift,Wedding,131461,Her
198,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Income,Miscellaneous,Government,153131,
199,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Income,Business,Trading.,72710,
200,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Income,Business,Loan,24783,
201,Baseline Financial Diaries_2,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Expenditure,Household,Food,80398,Food
202,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Expenditure,Woman Personal,breakfast,55491,
203,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Expenditure,Gift,WAG/social,88995,WAG
204,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Expenditure,Household,firewood,72952,
205,Baseline Financial Diaries_2,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Expenditure,Investment,Social,75792,Also
206,Midline Financial Diaries,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Expenditure,Woman Personal,Braiding,13982,
207,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Fixed,Expenditure,Woman Personal,savings,174055,A
208,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Variable,Expenditure,Business,book,41754,For
209,Baseline Financial Diaries_1,kebbi,ngaski,WAG,kebbi-ngaski-WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Variable,Expenditure,Gift,Gave,96325,
210,Midline Financial Diaries,kebbi,ngaski,NON WAG,kebbi-ngaski-NON WAG-12/24/21,BL04-WAG-Ngaski-WK4,12/24/21,4,Variable,Expenditure,Health Care,Hospital,56475,Gave
211,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Income,Woman Personal,petty,64274,
212,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Income,Business,Business.,2376,
213,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Income,Household,Grinding,105368,
214,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Income,Business,Tailoring,125008,
215,Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Variable,Income,Gift,Gift,150730,
216,Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Variable,Income,Gift,Gift,130351,
217,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Expenditure,Miscellaneous,Food,99892,This
218,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Expenditure,Woman Personal,meat,56605,They
219,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Expenditure,Woman Personal,toiletries,41146,
220,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Expenditure,Children,Snacks,4326,The
221,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/6/21,BL01-NWAG-Maiyama-WK1,12/6/21,1,Fixed,Expenditure,Business,Books,156448,For
222,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Income,Woman Personal,petty,161390,
223,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Income,Business,Business.,17137,
224,Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Income,Woman Personal,Petty,96491,
225,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Income,Business,Tailoring,160943,
226,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Income,Agriculture,Agricultural,84800,
227,Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Variable,Income,Gift,Gift,171136,
228,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Variable,Income,Gift,Gift,147984,
229,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Expenditure,Household,Soup,41686,Soup
230,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Expenditure,Woman Personal,meat,112900,
231,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Expenditure,Household,Groceries.,143706,
232,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Expenditure,Household,Palm,136615,
233,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Fixed,Expenditure,Agriculture,Grains,81103,"Rice,"
234,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/2/21,BL01-NWAG- Maiyama -WK4,12/2/21,4,Variable,Expenditure,Woman Personal,circumcision,59551,Three
235,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Fixed,Income,Woman Personal,petty,93635,
236,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Fixed,Income,Business,Business.,149537,
237,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Fixed,Income,Woman Personal,Petty,91982,
238,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Fixed,Income,Business,Tailoring,56908,
239,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Variable,Income,Gift,Gift,2893,
240,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Variable,Income,Gift,Gift,160051,
241,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Fixed,Expenditure,Miscellaneous,Food,65604,This
242,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Fixed,Expenditure,Woman Personal,meat,103183,They
243,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Fixed,Expenditure,Household,Groceries.,124459,
244,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/20/21,BL01-NWAG- Maiyama -WK3,12/20/21,3,Variable,Expenditure,Health Care,Medication,31179,A
245,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Income,Woman Personal,petty,80906,
246,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Income,Business,Business.,45482,
247,Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Income,Woman Personal,Petty,3666,
248,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Income,Business,Tailoring,78263,
249,Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Income,Gift,Gift,65266,
250,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Income,Gift,Gift,33613,
251,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Income,Gift,Gift,153498,
252,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Expenditure,Miscellaneous,Food,165372,This
253,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Expenditure,Woman Personal,meat,111417,They
254,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Expenditure,Household,"Milk,",74183,Breakfast
255,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Fixed,Expenditure,Children,Snacks,89373,The
256,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/13/21,BL01-NWAG- Maiyama -WK2,12/13/21,2,Variable,Expenditure,Health Care,Medication,69200,Bought
257,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Income,Woman Personal,Tailoring,85981,
258,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Income,Business,Business.,3875,
259,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Income,Business,Petty,63472,
260,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Income,Gift,gift,126821,
261,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Expenditure,Miscellaneous,Food,5448,Includes
262,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Expenditure,Woman Personal,meat,110845,Her
263,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Expenditure,Household,Groceries,176599,Husband
264,Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Expenditure,Household,Soup,145081,Fresh
265,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Fixed,Expenditure,Household,firewood,5430,
266,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Variable,Expenditure,Health Care,Medication,48475,Her
267,Midline Financial Diaries,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Variable,Expenditure,Woman Personal,shoe,94637,She
268,Baseline Financial Diaries_2,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/20/21,BL02-WAG-Maiyama-WK3,12/20/21,3,Variable,Expenditure,Household,clothes,30382,Bought
269,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-12/27/21,BL02-WAG-Maiyama-WK4,12/27/21,4,Fixed,Income,Woman Personal,Tailoring,20165,
270,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/27/21,BL02-WAG-Maiyama-WK4,12/27/21,4,Fixed,Income,Business,Business.,136539,
271,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-12/27/21,BL02-WAG-Maiyama-WK4,12/27/21,4,Fixed,Income,Business,Petty,126507,
