FD_Name,State,Region,Member_Status,File_Name,Respondent ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Name,Transaction_Amount,Transaction_Comment
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Income,Sales from farm harvest (man and woman),"₦ 3,570"
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Income,Sales from palm oil processed in the house and sold. (Man and Woman),"₦ 3,100"
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Income,Sales from fruits gotten from the compound (Man and woman),"₦ 1,050"
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Breakfast,"₦ 1,370",
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Transportation cost (church),₦ 600,
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Lunch,"₦ 2,800",
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Dinner,"₦ 7,300",
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,School run (cost of transportation of getting the children to school and bringing back after school dismissal).,"₦ 2,000",
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Cost of water and firewood for frying garri. (Cassava processing),"₦ 1,240",
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Expenditure,Cost of purchasing new sumo for the borehole in the household.,"₦ 40,000",
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Expenditure,Cost for the installation of the new sumo,"₦ 10,000",
Baseline Financial Diaries_1,Abia Baseline,OBINGWA,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Expenditure,Cost of gasoline for pumping water,"₦ 1,500",
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Income,Income earned from the respondent’s store where she sells groceries and carbonated drinks,"₦ 6,000"
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Income,Stipend/allowance received from her daughter,"₦ 3,000"
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Cost of breakfast for the reporting week,"₦ 3,500",
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Cost of lunch for the reporting week,"₦ 2,800",
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Cost of dinner for the household for the reporting week,"₦ 2,800",
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Cost of fetching water for household use.,₦ 700,The household fetches and uses 100 Naira worth of water daily.
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Cost of purchasing kerosene for household use,"₦ 1,200",Respondent disclosed that she does purchase kerosene every 3 days (400 x 3)
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Cost of preparing soup for the household,"₦ 4,000","Respondent disclosed that she does purchase and prepare soup every 3 days (2,000 x 2). The 3rd fell into the next reporting week."
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Variable,Expenditure,Cost of buying fuel for the power generator,"₦ 8,000","In preparation for Christmas and cooling her drinks, the respondent purchased fuel for her generating set."
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Income,Income earned from the respondent’s store where she sells groceries and carbonated drinks,"₦ 4,500"
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Variable,Income,Stipend/allowance received from her daughter,"₦  2,000"
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Variable,Income,Income received from FGD participation,"₦ 1,000"
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Cost of breakfast for the reporting week,₦ 950,The respondent just retired to the village after she had spent majority of her life away from the village. She is a widow in a polygynous marriage. She is the second wife hence opened a shop where she can earn some money to augment the stipends/allowances her children send to her. She lives alone in the village.
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Cost of lunch for the reporting week,₦ 500,
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Cost of dinner for the household for the reporting week,₦ 500,
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Cost of fetching water for household use.,₦ 100,
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Cost of purchasing kerosene for household use,₦ 400,Respondent disclosed that she does purchase kerosene every 3 days
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Cost of preparing soup for the household,"₦ 2,000",Respondent disclosed that she does purchase and prepare soup every 3 days
Baseline Financial Diaries_1,Abia Baseline,ISIALA NGWA,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Variable,Expenditure,Cost of purchasing carbonated drinks for sell in her shop.,"₦ 11,800",
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,"Government worker.
The husband of the respondent works with the government at the LGA. He is paid 100,000naira monthly.
He is also a farmer",₦ 25000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,"Government worker
The wife of the house hold head works in a government owned skills acquisition center. She is paid 17,480 monthly",₦ 4370
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,"Government worker
Second wife of the household head also works at the same skills acquisition center
She is paid 17,480 monthly",₦ 4370
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,"Government worker she works at the skills acquisition center too. She is paid 14,536 monthly",₦ 3634
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,"Petty trading

The respondent is a niece to the household head, she sells cold drinks from the house. She makes the drinks by herself (hibiscus flower)",₦ 800
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,"Government worker
Sister in-law of the household head also works at the skills acquisition center",₦ 4000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,Loan repayment,₦ 1000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Food stuffs,"₦ 12,600","Food stuffs like rice, corn flour"
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Soup ingredients,₦ 7000,Fresh vegetables and condiments
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,toiletries,₦ 6000,"Detergents, soap, bathing soap, toothpaste, body lotion."
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,firewood,2000,
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,breakfast,3500,"They mostly buy cooked food from outside for breakfast such as pap, moimoi, akara"
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Fish/meat,₦ 7000,
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Variable,Expenditure,Health care,₦ 1000,Medication from the pharmacy
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Variable,Expenditure,books,₦ 400,For children in islamiyya
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,"Government worker.
The husband of the respondent works with the government at the LGA. He is paid 100,000naira monthly.
He is also a farmer",₦ 25000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,"Government worker
The wife of the house hold head works in a government owned skills acquisition center. She is paid 17,480 monthly",₦ 4370
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,"Government worker
Second wife of the household head also works at the same skills acquisition center
She is paid 17,480 monthly",₦ 4370
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,"Government worker she works at the skills acquisition center too. She is paid 14,536 monthly",₦ 3634
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,"Petty trading

The respondent is a niece to the household head, she sells cold drinks.
 from the house. She makes the drinks by herself (hibiscus flower) 700

another person in the household does petty trading got 3000",₦ 3700
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,"Government worker
Sister in-law of the household head also works at the skills acquisition center",₦ 4000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,Gift to the respondent by her uncle,₦ 5000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,Food stuffs,"₦ 15,500","Food stuffs like rice, corn flour"
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,Soup ingredients,₦ 17000,"Fresh vegetables and condiments, meat and fish"
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,Toiletries/hair,₦ 1000,"Detergent, soap, bathing soap. All the girls in the household made their hair"
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,firewood,2200,
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,breakfast,3500,"They mostly buy cooked food from outside for breakfast such as pap, moimoi, akara"
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Variable,Expenditure,Transport fare,"₦ 20,000",10 household members went for a wedding in a different LGA and came back. All paid by the household head
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,"Government worker.
The husband of the respondent works with the government at the LGA. He is paid 100,000naira monthly.
He is also a farmer",₦ 25000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,"Government worker
The wife of the house hold head works in a government owned skills acquisition center. She is paid 17,480 monthly",₦ 4370
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,"Government worker
Second wife of the household head also works at the same skills acquisition center
She is paid 17,480 monthly",₦ 4370
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,"Government worker she works at the skills acquisition center too. She is paid 14,536 monthly",₦ 3634
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,"Petty trading/agriculture

The respondent is a niece to the household head, she sells cold drinks.
 from the house. She makes the drinks by herself (hibiscus flower) 2800
house hold head also sold some agricultural products. 6000",₦ 8800
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,"Government worker
Sister in-law of the household head also works at the skills acquisition center",₦ 4000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Loan repayment,₦ 2000
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Gift 500,₦ 0
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,Food stuffs,₦ 14000,"Food stuffs like rice, corn flour"
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,Soup ingredients,₦ 7000,Fresh vegetables and condiments
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,toiletries,₦ 7000,"Detergents, soap, bathing soap, toothpaste, body lotion."
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,firewood,2800,
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Expenditure,breakfast,3500,"They mostly buy cooked food from outside for breakfast such as pap, moimoi, akara"
Baseline Financial Diaries_1,Kebbi,Ngaski,Non WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Variable,Expenditure,Health care,₦ 3000,Someone was taken to the hospital
