FD_Name,State,Region,Member_Status,File_Name,Respondent ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Category1,Transaction_Name,Transaction_Amount,Transaction_Comment,Formatted_Date
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Income,Agriculture,Income from farm land leased to farmers. (Man and Woman),9000.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Income,Business,Money from estate consultancy (Man)(agency percentage due),85000.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Income,Agriculture,Sales from farm harvest (man and woman),3570.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Income,Household,Sales from palm oil processed in the house and sold. (Man and Woman),3100.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Income,Household,Sales from fruits gotten from the compound (Man and woman),1050.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Woman Personal,Breakfast,1370.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Woman Personal,Transportation cost (church),600.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Woman Personal,Lunch,2800.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Household,Dinner,7300.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Children,School run (cost of transportation of getting the children to school and bringing back after school dismissal).,2000.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Fixed,Expenditure,Household,Cost of water and firewood for frying garri. (Cassava processing),1240.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Expenditure,Household,Cost of purchasing new sumo for the borehole in the household.,40000.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Expenditure,Investment,Cost for the installation of the new sumo,10000.0,,11/12/2021
Baseline Financial Diaries_1,abia,obi ngwa,WAG,Abia_FD_IDI_Female_Women Group Member_Ward II_Obingwa LGA_Weekly_11_12_2021.docx,BL04-WAG-OBINGWA-WK 2,11/12/2021,2,Variable,Expenditure,Household,Cost of gasoline for pumping water,1500.0,,11/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Income,Business,Income earned from the respondent’s store where she sells groceries and carbonated drinks,6000.0,,22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Income,Children,Stipend/allowance received from her daughter,3000.0,,22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Business,Cost of breakfast for the reporting week,3500.0,,22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Business,Cost of lunch for the reporting week,2800.0,,22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Household,Cost of dinner for the household for the reporting week,2800.0,,22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Household,Cost of fetching water for household use.,700.0,The household fetches and uses 100 Naira worth of water daily.,22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Household,Cost of purchasing kerosene for household use,1200.0,Respondent disclosed that she does purchase kerosene every 3 days (400 x 3),22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Fixed,Expenditure,Household,Cost of preparing soup for the household,4000.0,"Respondent disclosed that she does purchase and prepare soup every 3 days (2,000 x 2). The 3rd fell into the next reporting week.",22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 3- 22_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 3,22nd December 2021,3,Variable,Expenditure,Business,Cost of buying fuel for the power generator,8000.0,"In preparation for Christmas and cooling her drinks, the respondent purchased fuel for her generating set.",22/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Income,Business,Income earned from the respondent’s store where she sells groceries and carbonated drinks,4500.0,,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Variable,Income,Children,Stipend/allowance received from her daughter,2000.0,,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Variable,Income,Investment,Income received from FGD participation,1000.0,,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Business,Cost of breakfast for the reporting week,950.0,The respondent just retired to the village after she had spent majority of her life away from the village. She is a widow in a polygynous marriage. She is the second wife hence opened a shop where she can earn some money to augment the stipends/allowances her children send to her. She lives alone in the village.,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Business,Cost of lunch for the reporting week,500.0,,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Household,Cost of dinner for the household for the reporting week,500.0,,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Household,Cost of fetching water for household use.,100.0,,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Household,Cost of purchasing kerosene for household use,400.0,Respondent disclosed that she does purchase kerosene every 3 days,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Fixed,Expenditure,Household,Cost of preparing soup for the household,2000.0,Respondent disclosed that she does purchase and prepare soup every 3 days,8/12/2021
Baseline Financial Diaries_1,abia,isiala ngwa,NON WAG,Abia_FD_IDI_Female_Non-Women Group Member_Amasaa Ward I__Isiala Ngwa North LGA__Week 1- 8_12_2021.docx,BL01-NWAG-ISIALA NGWA-WK 1,8th December 2021,1,Variable,Expenditure,Business,Cost of purchasing carbonated drinks for sell in her shop.,11800.0,,8/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,Miscellaneous,"Government worker.
The husband of the respondent works with the government at the LGA. He is paid 100,000naira monthly.
He is also a farmer",25000.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,Household,"Government worker
The wife of the house hold head works in a government owned skills acquisition center. She is paid 17,480 monthly",4370.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,Household,"Government worker
Second wife of the household head also works at the same skills acquisition center
She is paid 17,480 monthly",4370.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,Woman Personal,"Government worker she works at the skills acquisition center too. She is paid 14,536 monthly",3634.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,Household,"Petty trading

The respondent is a niece to the household head, she sells cold drinks from the house. She makes the drinks by herself (hibiscus flower)",800.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,Household,"Government worker
Sister in-law of the household head also works at the skills acquisition center",4000.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Income,Business,Loan repayment,1000.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Miscellaneous,Food stuffs,12600.0,"Food stuffs like rice, corn flour",10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Household,Soup ingredients,7000.0,Fresh vegetables and condiments,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Woman Personal,toiletries,6000.0,"Detergents, soap, bathing soap, toothpaste, body lotion.",10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Household,firewood,2000.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Woman Personal,breakfast,3500.0,"They mostly buy cooked food from outside for breakfast such as pap, moimoi, akara",10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Fixed,Expenditure,Gift,Fish/meat,7000.0,,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Variable,Expenditure,Health Care,Health care,1000.0,Medication from the pharmacy,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 1.docx,BL03-NWAG-Ngaski-WK1,10/12/2021,1,Variable,Expenditure,Woman Personal,books,400.0,For children in islamiyya,10/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,Miscellaneous,"Government worker.
The husband of the respondent works with the government at the LGA. He is paid 100,000naira monthly.
He is also a farmer",25000.0,,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,Household,"Government worker
The wife of the house hold head works in a government owned skills acquisition center. She is paid 17,480 monthly",4370.0,,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,Household,"Government worker
Second wife of the household head also works at the same skills acquisition center
She is paid 17,480 monthly",4370.0,,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,Woman Personal,"Government worker she works at the skills acquisition center too. She is paid 14,536 monthly",3634.0,,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,Household,"Petty trading

The respondent is a niece to the household head, she sells cold drinks.
 from the house. She makes the drinks by herself (hibiscus flower) 700

another person in the household does petty trading got 3000",3700.0,,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,Household,"Government worker
Sister in-law of the household head also works at the skills acquisition center",4000.0,,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Income,Gift,Gift to the respondent by her uncle,5000.0,,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,Miscellaneous,Food stuffs,15500.0,"Food stuffs like rice, corn flour",31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,Household,Soup ingredients,17000.0,"Fresh vegetables and condiments, meat and fish",31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,Woman Personal,Toiletries/hair,1000.0,"Detergent, soap, bathing soap. All the girls in the household made their hair",31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,Household,firewood,2200.0,,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Fixed,Expenditure,Woman Personal,breakfast,3500.0,"They mostly buy cooked food from outside for breakfast such as pap, moimoi, akara",31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_31122021. week 4.docx,BL03-NWAG-Ngaski-WK4,31/12/2021,4,Variable,Expenditure,Woman Personal,Transport fare,20000.0,10 household members went for a wedding in a different LGA and came back. All paid by the household head,31/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Miscellaneous,"Government worker.
The husband of the respondent works with the government at the LGA. He is paid 100,000naira monthly.
He is also a farmer",25000.0,,17/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Household,"Government worker
The wife of the house hold head works in a government owned skills acquisition center. She is paid 17,480 monthly",4370.0,,17/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Household,"Government worker
Second wife of the household head also works at the same skills acquisition center
She is paid 17,480 monthly",4370.0,,17/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Woman Personal,"Government worker she works at the skills acquisition center too. She is paid 14,536 monthly",3634.0,,17/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Woman Personal,"Petty trading/agriculture

The respondent is a niece to the household head, she sells cold drinks.
 from the house. She makes the drinks by herself (hibiscus flower) 2800
house hold head also sold some agricultural products. 6000",8800.0,,17/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Household,"Government worker
Sister in-law of the household head also works at the skills acquisition center",4000.0,,17/12/2021
Baseline Financial Diaries_1,kebbi,ngaski,NON WAG,kebbi_Ngaski_wara_Financialdiaries_formerandnonwag_17122021. week 2.docx,BL03-NWAG-Ngaski-WK2,17/12/2021,2,Fixed,Income,Business,Loan repayment,2000.0,,17/12/2021
